,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
47089,BX1,SO2,2021-07-16 01:00:00,0.5,ppb,P
47090,BX1,SO2,2021-07-16 02:00:00,1.3,ppb,P
47091,BX1,SO2,2021-07-16 03:00:00,2.6,ppb,P
47092,BX1,SO2,2021-07-16 04:00:00,2.1,ppb,P
47093,BX1,SO2,2021-07-16 05:00:00,1.2,ppb,P
47094,BX1,SO2,2021-07-16 06:00:00,1.3,ppb,P
47095,BX1,SO2,2021-07-16 07:00:00,1.1,ppb,P
47096,BX1,SO2,2021-07-16 08:00:00,1.2,ppb,P
47097,BX1,SO2,2021-07-16 09:00:00,1.1,ppb,P
47098,BX1,SO2,2021-07-16 10:00:00,1.0,ppb,P
47099,BX1,SO2,2021-07-16 11:00:00,1.0,ppb,P
47100,BX1,SO2,2021-07-16 12:00:00,1.1,ppb,P
47101,BX1,SO2,2021-07-16 13:00:00,1.0,ppb,P
47102,BX1,SO2,2021-07-16 14:00:00,1.1,ppb,P
47103,BX1,SO2,2021-07-16 15:00:00,1.1,ppb,P
47104,BX1,SO2,2021-07-16 16:00:00,1.2,ppb,P
47105,BX1,SO2,2021-07-16 17:00:00,1.2,ppb,P
47106,BX1,SO2,2021-07-16 18:00:00,1.6,ppb,P
47107,BX1,SO2,2021-07-16 19:00:00,1.8,ppb,P
47108,BX1,SO2,2021-07-16 20:00:00,1.2,ppb,P
47109,BX1,SO2,2021-07-16 21:00:00,0.9,ppb,P
47110,BX1,SO2,2021-07-16 22:00:00,0.9,ppb,P
47111,BX1,SO2,2021-07-16 23:00:00,0.6,ppb,P
47112,BX1,SO2,2021-07-17 00:00:00,0.6,ppb,P
47113,BX1,SO2,2021-07-17 01:00:00,0.5,ppb,P
47114,BX1,SO2,2021-07-17 02:00:00,0.5,ppb,P
47115,BX1,SO2,2021-07-17 03:00:00,0.5,ppb,P
47116,BX1,SO2,2021-07-17 04:00:00,0.7,ppb,P
47117,BX1,SO2,2021-07-17 05:00:00,0.6,ppb,P
47118,BX1,SO2,2021-07-17 06:00:00,0.6,ppb,P
47119,BX1,SO2,2021-07-17 07:00:00,0.6,ppb,P
47120,BX1,SO2,2021-07-17 08:00:00,0.6,ppb,P
47121,BX1,SO2,2021-07-17 09:00:00,0.6,ppb,P
47122,BX1,SO2,2021-07-17 10:00:00,0.6,ppb,P
47123,BX1,SO2,2021-07-17 11:00:00,0.6,ppb,P
47124,BX1,SO2,2021-07-17 12:00:00,0.5,ppb,P
47125,BX1,SO2,2021-07-17 13:00:00,0.5,ppb,P
47126,BX1,SO2,2021-07-17 14:00:00,0.7,ppb,P
47127,BX1,SO2,2021-07-17 15:00:00,0.9,ppb,P
47128,BX1,SO2,2021-07-17 16:00:00,0.8,ppb,P
47129,BX1,SO2,2021-07-17 17:00:00,1.0,ppb,P
47130,BX1,SO2,2021-07-17 18:00:00,1.0,ppb,P
47131,BX1,SO2,2021-07-17 19:00:00,0.8,ppb,P
47132,BX1,SO2,2021-07-17 20:00:00,0.7,ppb,P
47133,BX1,SO2,2021-07-17 21:00:00,0.8,ppb,P
47134,BX1,SO2,2021-07-17 22:00:00,0.8,ppb,P
47135,BX1,SO2,2021-07-17 23:00:00,0.9,ppb,P
47136,BX1,SO2,2021-07-18 00:00:00,0.9,ppb,P
47137,BX1,SO2,2021-07-18 01:00:00,0.9,ppb,P
47138,BX1,SO2,2021-07-18 02:00:00,0.8,ppb,P
47139,BX1,SO2,2021-07-18 03:00:00,0.8,ppb,P
47140,BX1,SO2,2021-07-18 04:00:00,0.8,ppb,P
47141,BX1,SO2,2021-07-18 05:00:00,0.8,ppb,P
47142,BX1,SO2,2021-07-18 06:00:00,1.1,ppb,P
47143,BX1,SO2,2021-07-18 07:00:00,1.1,ppb,P
47144,BX1,SO2,2021-07-18 08:00:00,1.1,ppb,P
47145,BX1,SO2,2021-07-18 09:00:00,1.2,ppb,P
47146,BX1,SO2,2021-07-18 10:00:00,1.2,ppb,P
47147,BX1,SO2,2021-07-18 11:00:00,0.9,ppb,P
47148,BX1,SO2,2021-07-18 12:00:00,1.2,ppb,P
47149,BX1,SO2,2021-07-18 13:00:00,1.1,ppb,P
47150,BX1,SO2,2021-07-18 14:00:00,1.2,ppb,P
47151,BX1,SO2,2021-07-18 15:00:00,1.3,ppb,P
47152,BX1,SO2,2021-07-18 16:00:00,1.3,ppb,P
47153,BX1,SO2,2021-07-18 17:00:00,1.4,ppb,P
47154,BX1,SO2,2021-07-18 18:00:00,1.2,ppb,P
47155,BX1,SO2,2021-07-18 19:00:00,1.5,ppb,P
47156,BX1,SO2,2021-07-18 20:00:00,1.3,ppb,P
47157,BX1,SO2,2021-07-18 21:00:00,1.2,ppb,P
47158,BX1,SO2,2021-07-18 22:00:00,1.2,ppb,P
47159,BX1,SO2,2021-07-18 23:00:00,1.1,ppb,P
47160,BX1,SO2,2021-07-19 00:00:00,1.0,ppb,P
47161,BX1,SO2,2021-07-19 01:00:00,1.0,ppb,P
47162,BX1,SO2,2021-07-19 02:00:00,1.1,ppb,P
47163,BX1,SO2,2021-07-19 03:00:00,0.9,ppb,P
47164,BX1,SO2,2021-07-19 04:00:00,1.1,ppb,P
47165,BX1,SO2,2021-07-19 05:00:00,1.3,ppb,P
47166,BX1,SO2,2021-07-19 06:00:00,1.4,ppb,P
47167,BX1,SO2,2021-07-19 07:00:00,1.5,ppb,P
47168,BX1,SO2,2021-07-19 08:00:00,1.6,ppb,P
47169,BX1,SO2,2021-07-19 09:00:00,1.6,ppb,P
47170,BX1,SO2,2021-07-19 10:00:00,2.5,ppb,P
47171,BX1,SO2,2021-07-19 11:00:00,2.6,ppb,P
47172,BX1,SO2,2021-07-19 12:00:00,2.2,ppb,P
47173,BX1,SO2,2021-07-19 13:00:00,1.6,ppb,P
47174,BX1,SO2,2021-07-19 14:00:00,1.4,ppb,P
47175,BX1,SO2,2021-07-19 15:00:00,1.5,ppb,P
47176,BX1,SO2,2021-07-19 16:00:00,1.2,ppb,P
47177,BX1,SO2,2021-07-19 17:00:00,1.3,ppb,P
47178,BX1,SO2,2021-07-19 18:00:00,1.5,ppb,P
47179,BX1,SO2,2021-07-19 19:00:00,1.3,ppb,P
47180,BX1,SO2,2021-07-19 20:00:00,1.3,ppb,P
47181,BX1,SO2,2021-07-19 21:00:00,1.3,ppb,P
47182,BX1,SO2,2021-07-19 22:00:00,1.3,ppb,P
47183,BX1,SO2,2021-07-19 23:00:00,1.5,ppb,P
47184,BX1,SO2,2021-07-20 00:00:00,1.6,ppb,P
47185,BX1,SO2,2021-07-20 01:00:00,1.5,ppb,P
47186,BX1,SO2,2021-07-20 02:00:00,1.4,ppb,P
47187,BX1,SO2,2021-07-20 03:00:00,1.3,ppb,P
47188,BX1,SO2,2021-07-20 04:00:00,1.3,ppb,P
47189,BX1,SO2,2021-07-20 05:00:00,1.7,ppb,P
47190,BX1,SO2,2021-07-20 06:00:00,2.0,ppb,P
47191,BX1,SO2,2021-07-20 07:00:00,2.3,ppb,P
47192,BX1,SO2,2021-07-20 08:00:00,2.4,ppb,P
47193,BX1,SO2,2021-07-20 09:00:00,2.3,ppb,P
47194,BX1,SO2,2021-07-20 10:00:00,1.9,ppb,P
47195,BX1,SO2,2021-07-20 11:00:00,1.9,ppb,P
47196,BX1,SO2,2021-07-20 12:00:00,1.9,ppb,P
47197,BX1,SO2,2021-07-20 13:00:00,1.6,ppb,P
47198,BX1,SO2,2021-07-20 14:00:00,1.6,ppb,P
47199,BX1,SO2,2021-07-20 15:00:00,1.6,ppb,P
47200,BX1,SO2,2021-07-20 16:00:00,1.3,ppb,P
47201,BX1,SO2,2021-07-20 17:00:00,1.2,ppb,P
47202,BX1,SO2,2021-07-20 18:00:00,1.5,ppb,P
47203,BX1,SO2,2021-07-20 19:00:00,1.3,ppb,P
47204,BX1,SO2,2021-07-20 20:00:00,1.4,ppb,P
47205,BX1,SO2,2021-07-20 21:00:00,1.4,ppb,P
47206,BX1,SO2,2021-07-20 22:00:00,1.3,ppb,P
47207,BX1,SO2,2021-07-20 23:00:00,1.3,ppb,P
47208,BX1,SO2,2021-07-21 00:00:00,1.4,ppb,P
47209,BX1,SO2,2021-07-21 01:00:00,1.2,ppb,P
47210,BX1,SO2,2021-07-21 02:00:00,1.2,ppb,P
47211,BX1,SO2,2021-07-21 03:00:00,1.2,ppb,P
47212,BX1,SO2,2021-07-21 04:00:00,1.4,ppb,P
47213,BX1,SO2,2021-07-21 05:00:00,1.7,ppb,P
47214,BX1,SO2,2021-07-21 06:00:00,1.7,ppb,P
47215,BX1,SO2,2021-07-21 07:00:00,1.9,ppb,P
47216,BX1,SO2,2021-07-21 08:00:00,1.7,ppb,P
47217,BX1,SO2,2021-07-21 09:00:00,1.5,ppb,P
47218,BX1,SO2,2021-07-21 10:00:00,1.4,ppb,P
47219,BX1,SO2,2021-07-21 11:00:00,1.5,ppb,P
47220,BX1,SO2,2021-07-21 12:00:00,1.3,ppb,P
47221,BX1,SO2,2021-07-21 13:00:00,1.4,ppb,P
47222,BX1,SO2,2021-07-21 14:00:00,1.4,ppb,P
47223,BX1,SO2,2021-07-21 15:00:00,1.4,ppb,P
47224,BX1,SO2,2021-07-21 16:00:00,1.3,ppb,P
47225,BX1,SO2,2021-07-21 17:00:00,1.4,ppb,P
47226,BX1,SO2,2021-07-21 18:00:00,1.5,ppb,P
47227,BX1,SO2,2021-07-21 19:00:00,1.8,ppb,P
47228,BX1,SO2,2021-07-21 20:00:00,2.0,ppb,P
47229,BX1,SO2,2021-07-21 21:00:00,2.1,ppb,P
47230,BX1,SO2,2021-07-21 22:00:00,1.8,ppb,P
47231,BX1,SO2,2021-07-21 23:00:00,1.8,ppb,P
47232,BX1,SO2,2021-07-22 00:00:00,1.5,ppb,P
47233,BX1,SO2,2021-07-22 01:00:00,1.5,ppb,P
47234,BX1,SO2,2021-07-22 02:00:00,1.3,ppb,P
47235,BX1,SO2,2021-07-22 03:00:00,1.2,ppb,P
47236,BX1,SO2,2021-07-22 04:00:00,1.4,ppb,P
47237,BX1,SO2,2021-07-22 05:00:00,1.6,ppb,P
47238,BX1,SO2,2021-07-22 06:00:00,1.9,ppb,P
47239,BX1,SO2,2021-07-22 07:00:00,2.2,ppb,P
47240,BX1,SO2,2021-07-22 08:00:00,2.2,ppb,P
47241,BX1,SO2,2021-07-22 09:00:00,2.0,ppb,P
47242,BX1,SO2,2021-07-22 10:00:00,1.9,ppb,P
47243,BX1,SO2,2021-07-22 11:00:00,1.8,ppb,P
47244,BX1,SO2,2021-07-22 12:00:00,1.9,ppb,P
47245,BX1,SO2,2021-07-22 13:00:00,1.7,ppb,P
47246,BX1,SO2,2021-07-22 14:00:00,1.8,ppb,P
47247,BX1,SO2,2021-07-22 15:00:00,1.6,ppb,P
47248,BX1,SO2,2021-07-22 16:00:00,1.4,ppb,P
47249,BX1,SO2,2021-07-22 17:00:00,1.4,ppb,P
47250,BX1,SO2,2021-07-22 18:00:00,1.9,ppb,P
47251,BX1,SO2,2021-07-22 19:00:00,1.8,ppb,P
47252,BX1,SO2,2021-07-22 20:00:00,1.9,ppb,P
47253,BX1,SO2,2021-07-22 21:00:00,1.6,ppb,P
47254,BX1,SO2,2021-07-22 22:00:00,1.3,ppb,P
47255,BX1,SO2,2021-07-22 23:00:00,1.4,ppb,P
47256,BX1,SO2,2021-07-23 00:00:00,1.4,ppb,P
47257,BX1,SO2,2021-07-23 01:00:00,1.5,ppb,P
47258,BX1,SO2,2021-07-23 02:00:00,1.5,ppb,P
47259,BX1,SO2,2021-07-23 03:00:00,1.7,ppb,P
47260,BX1,SO2,2021-07-23 04:00:00,1.4,ppb,P
47261,BX1,SO2,2021-07-23 05:00:00,1.6,ppb,P
47262,BX1,SO2,2021-07-23 06:00:00,1.8,ppb,P
47263,BX1,SO2,2021-07-23 07:00:00,2.2,ppb,P
47264,BX1,SO2,2021-07-23 08:00:00,2.1,ppb,P
47265,BX1,SO2,2021-07-23 09:00:00,2.1,ppb,P
47266,BX1,SO2,2021-07-23 10:00:00,2.1,ppb,P
47267,BX1,SO2,2021-07-23 11:00:00,2.2,ppb,P
47268,BX1,SO2,2021-07-23 12:00:00,2.1,ppb,P
47269,BX1,SO2,2021-07-23 13:00:00,2.3,ppb,P
47270,BX1,SO2,2021-07-23 14:00:00,2.3,ppb,P
47271,BX1,SO2,2021-07-23 15:00:00,2.1,ppb,P
47272,BX1,SO2,2021-07-23 16:00:00,2.1,ppb,P
47273,BX1,SO2,2021-07-23 17:00:00,2.1,ppb,P
47274,BX1,SO2,2021-07-23 18:00:00,2.2,ppb,P
47275,BX1,SO2,2021-07-23 19:00:00,2.2,ppb,P
47276,BX1,SO2,2021-07-23 20:00:00,2.2,ppb,P
47277,BX1,SO2,2021-07-23 21:00:00,2.1,ppb,P
47278,BX1,SO2,2021-07-23 22:00:00,2.1,ppb,P
47279,BX1,SO2,2021-07-23 23:00:00,2.1,ppb,P
47280,BX1,SO2,2021-07-24 00:00:00,2.4,ppb,P
47281,BX1,SO2,2021-07-24 01:00:00,2.4,ppb,P
47282,BX1,SO2,2021-07-24 02:00:00,2.5,ppb,P
47283,BX1,SO2,2021-07-24 03:00:00,2.5,ppb,P
47284,BX1,SO2,2021-07-24 04:00:00,2.4,ppb,P
47285,BX1,SO2,2021-07-24 05:00:00,2.5,ppb,P
47286,BX1,SO2,2021-07-24 06:00:00,2.6,ppb,P
47287,BX1,SO2,2021-07-24 07:00:00,2.7,ppb,P
47288,BX1,SO2,2021-07-24 08:00:00,2.7,ppb,P
47289,BX1,SO2,2021-07-24 09:00:00,2.9,ppb,P
47290,BX1,SO2,2021-07-24 10:00:00,2.8,ppb,P
47291,BX1,SO2,2021-07-24 11:00:00,2.8,ppb,P
47292,BX1,SO2,2021-07-24 12:00:00,2.8,ppb,P
47293,BX1,SO2,2021-07-24 13:00:00,2.7,ppb,P
47294,BX1,SO2,2021-07-24 14:00:00,2.7,ppb,P
47295,BX1,SO2,2021-07-24 15:00:00,2.8,ppb,P
47296,BX1,SO2,2021-07-24 16:00:00,3.1,ppb,P
47297,BX1,SO2,2021-07-24 17:00:00,3.1,ppb,P
47298,BX1,SO2,2021-07-24 18:00:00,3.2,ppb,P
47299,BX1,SO2,2021-07-24 19:00:00,3.0,ppb,P
47300,BX1,SO2,2021-07-24 20:00:00,2.8,ppb,P
47301,BX1,SO2,2021-07-24 21:00:00,2.8,ppb,P
47302,BX1,SO2,2021-07-24 22:00:00,2.6,ppb,P
47303,BX1,SO2,2021-07-24 23:00:00,2.6,ppb,P
47304,BX1,SO2,2021-07-25 00:00:00,2.9,ppb,P
47305,BX1,SO2,2021-07-25 01:00:00,2.7,ppb,P
47306,BX1,SO2,2021-07-25 02:00:00,2.7,ppb,P
47307,BX1,SO2,2021-07-25 03:00:00,2.6,ppb,P
47308,BX1,SO2,2021-07-25 04:00:00,2.7,ppb,P
47309,BX1,SO2,2021-07-25 05:00:00,2.7,ppb,P
47310,BX1,SO2,2021-07-25 06:00:00,2.6,ppb,P
47311,BX1,SO2,2021-07-25 07:00:00,2.8,ppb,P
47312,BX1,SO2,2021-07-25 08:00:00,2.9,ppb,P
47313,BX1,SO2,2021-07-25 09:00:00,2.9,ppb,P
47314,BX1,SO2,2021-07-25 10:00:00,2.8,ppb,P
47315,BX1,SO2,2021-07-25 11:00:00,2.8,ppb,P
47316,BX1,SO2,2021-07-25 12:00:00,2.9,ppb,P
47317,BX1,SO2,2021-07-25 13:00:00,3.0,ppb,P
47318,BX1,SO2,2021-07-25 14:00:00,3.3,ppb,P
47319,BX1,SO2,2021-07-25 15:00:00,3.0,ppb,P
47320,BX1,SO2,2021-07-25 16:00:00,3.1,ppb,P
47321,BX1,SO2,2021-07-25 17:00:00,3.0,ppb,P
47322,BX1,SO2,2021-07-25 18:00:00,3.0,ppb,P
47323,BX1,SO2,2021-07-25 19:00:00,3.0,ppb,P
47324,BX1,SO2,2021-07-25 20:00:00,3.0,ppb,P
47325,BX1,SO2,2021-07-25 21:00:00,2.7,ppb,P
47326,BX1,SO2,2021-07-25 22:00:00,2.9,ppb,P
47327,BX1,SO2,2021-07-25 23:00:00,2.8,ppb,P
47328,BX1,SO2,2021-07-26 00:00:00,2.7,ppb,P
47329,BX1,SO2,2021-07-26 01:00:00,2.8,ppb,P
47330,BX1,SO2,2021-07-26 02:00:00,2.6,ppb,P
47331,BX1,SO2,2021-07-26 03:00:00,2.5,ppb,P
47332,BX1,SO2,2021-07-26 04:00:00,2.4,ppb,P
47333,BX1,SO2,2021-07-26 05:00:00,2.7,ppb,P
47334,BX1,SO2,2021-07-26 06:00:00,2.8,ppb,P
47335,BX1,SO2,2021-07-26 07:00:00,3.0,ppb,P
47336,BX1,SO2,2021-07-26 08:00:00,3.0,ppb,P
47337,BX1,SO2,2021-07-26 09:00:00,3.3,ppb,P
47338,BX1,SO2,2021-07-26 10:00:00,3.2,ppb,P
47339,BX1,SO2,2021-07-26 11:00:00,3.3,ppb,P
47340,BX1,SO2,2021-07-26 12:00:00,2.9,ppb,P
47341,BX1,SO2,2021-07-26 13:00:00,2.8,ppb,P
47342,BX1,SO2,2021-07-26 14:00:00,3.0,ppb,P
47343,BX1,SO2,2021-07-26 15:00:00,2.9,ppb,P
47344,BX1,SO2,2021-07-26 16:00:00,2.7,ppb,P
47345,BX1,SO2,2021-07-26 17:00:00,2.8,ppb,P
47346,BX1,SO2,2021-07-26 18:00:00,2.9,ppb,P
47347,BX1,SO2,2021-07-26 19:00:00,2.9,ppb,P
47348,BX1,SO2,2021-07-26 20:00:00,2.8,ppb,P
47349,BX1,SO2,2021-07-26 21:00:00,2.8,ppb,P
47350,BX1,SO2,2021-07-26 22:00:00,2.6,ppb,P
47351,BX1,SO2,2021-07-26 23:00:00,2.6,ppb,P
47352,BX1,SO2,2021-07-27 00:00:00,2.6,ppb,P
47353,BX1,SO2,2021-07-27 01:00:00,2.8,ppb,P
47354,BX1,SO2,2021-07-27 02:00:00,2.8,ppb,P
47355,BX1,SO2,2021-07-27 03:00:00,2.7,ppb,P
47356,BX1,SO2,2021-07-27 04:00:00,2.7,ppb,P
47357,BX1,SO2,2021-07-27 05:00:00,2.8,ppb,P
47358,BX1,SO2,2021-07-27 06:00:00,3.0,ppb,P
47359,BX1,SO2,2021-07-27 07:00:00,2.7,ppb,P
47360,BX1,SO2,2021-07-27 08:00:00,3.0,ppb,P
47361,BX1,SO2,2021-07-27 09:00:00,2.9,ppb,P
47362,BX1,SO2,2021-07-27 10:00:00,2.9,ppb,P
47363,BX1,SO2,2021-07-27 11:00:00,3.0,ppb,P
47364,BX1,SO2,2021-07-27 12:00:00,3.1,ppb,P
47365,BX1,SO2,2021-07-27 13:00:00,3.0,ppb,P
47366,BX1,SO2,2021-07-27 14:00:00,1.3,ppb,P
47367,BX1,SO2,2021-07-27 15:00:00,1.4,ppb,P
47368,BX1,SO2,2021-07-27 16:00:00,1.3,ppb,P
47369,BX1,SO2,2021-07-27 17:00:00,1.2,ppb,P
47370,BX1,SO2,2021-07-27 18:00:00,1.4,ppb,P
47371,BX1,SO2,2021-07-27 19:00:00,1.3,ppb,P
47372,BX1,SO2,2021-07-27 20:00:00,1.2,ppb,P
47373,BX1,SO2,2021-07-27 21:00:00,1.3,ppb,P
47374,BX1,SO2,2021-07-27 22:00:00,1.2,ppb,P
47375,BX1,SO2,2021-07-27 23:00:00,1.1,ppb,P
47376,BX1,SO2,2021-07-28 00:00:00,1.1,ppb,P
47377,BX1,SO2,2021-07-28 01:00:00,1.2,ppb,P
47378,BX1,SO2,2021-07-28 02:00:00,1.1,ppb,P
47379,BX1,SO2,2021-07-28 03:00:00,1.2,ppb,P
47380,BX1,SO2,2021-07-28 04:00:00,1.3,ppb,P
47381,BX1,SO2,2021-07-28 05:00:00,1.4,ppb,P
47382,BX1,SO2,2021-07-28 06:00:00,1.5,ppb,P
47383,BX1,SO2,2021-07-28 07:00:00,1.7,ppb,P
47384,BX1,SO2,2021-07-28 08:00:00,1.6,ppb,P
47385,BX1,SO2,2021-07-28 09:00:00,1.5,ppb,P
47386,BX1,SO2,2021-07-28 10:00:00,1.5,ppb,P
47387,BX1,SO2,2021-07-28 11:00:00,1.6,ppb,P
47388,BX1,SO2,2021-07-28 12:00:00,1.6,ppb,P
47389,BX1,SO2,2021-07-28 13:00:00,1.6,ppb,P
47390,BX1,SO2,2021-07-28 14:00:00,1.3,ppb,P
47391,BX1,SO2,2021-07-28 15:00:00,1.4,ppb,P
47392,BX1,SO2,2021-07-28 16:00:00,1.1,ppb,P
47393,BX1,SO2,2021-07-28 17:00:00,0.9,ppb,P
47394,BX1,SO2,2021-07-28 18:00:00,0.8,ppb,P
47395,BX1,SO2,2021-07-28 19:00:00,0.8,ppb,P
47396,BX1,SO2,2021-07-28 20:00:00,0.7,ppb,P
47397,BX1,SO2,2021-07-28 21:00:00,0.7,ppb,P
47398,BX1,SO2,2021-07-28 22:00:00,0.6,ppb,P
47399,BX1,SO2,2021-07-28 23:00:00,0.5,ppb,P
47400,BX1,SO2,2021-07-29 00:00:00,0.5,ppb,P
47401,BX1,SO2,2021-07-29 01:00:00,0.6,ppb,P
47402,BX1,SO2,2021-07-29 02:00:00,0.6,ppb,P
47403,BX1,SO2,2021-07-29 03:00:00,0.5,ppb,P
47404,BX1,SO2,2021-07-29 04:00:00,0.5,ppb,P
47405,BX1,SO2,2021-07-29 05:00:00,0.7,ppb,P
47406,BX1,SO2,2021-07-29 06:00:00,0.7,ppb,P
47407,BX1,SO2,2021-07-29 07:00:00,0.9,ppb,P
47408,BX1,SO2,2021-07-29 08:00:00,0.8,ppb,P
47409,BX1,SO2,2021-07-29 09:00:00,0.9,ppb,P
47410,BX1,SO2,2021-07-29 10:00:00,0.8,ppb,P
47411,BX1,SO2,2021-07-29 11:00:00,0.8,ppb,P
47412,BX1,SO2,2021-07-29 12:00:00,0.7,ppb,P
47413,BX1,SO2,2021-07-29 13:00:00,0.6,ppb,P
47414,BX1,SO2,2021-07-29 14:00:00,0.7,ppb,P
47415,BX1,SO2,2021-07-29 15:00:00,0.7,ppb,P
47416,BX1,SO2,2021-07-29 16:00:00,0.8,ppb,P
47417,BX1,SO2,2021-07-29 17:00:00,0.7,ppb,P
47418,BX1,SO2,2021-07-29 18:00:00,0.9,ppb,P
47419,BX1,SO2,2021-07-29 19:00:00,0.8,ppb,P
47420,BX1,SO2,2021-07-29 20:00:00,0.7,ppb,P
47421,BX1,SO2,2021-07-29 21:00:00,0.6,ppb,P
47422,BX1,SO2,2021-07-29 22:00:00,0.7,ppb,P
47423,BX1,SO2,2021-07-29 23:00:00,0.8,ppb,P
47424,BX1,SO2,2021-07-30 00:00:00,0.6,ppb,P
47425,BX1,SO2,2021-07-30 01:00:00,0.7,ppb,P
47426,BX1,SO2,2021-07-30 02:00:00,0.7,ppb,P
47427,BX1,SO2,2021-07-30 03:00:00,1.0,ppb,P
47428,BX1,SO2,2021-07-30 04:00:00,1.0,ppb,P
47429,BX1,SO2,2021-07-30 05:00:00,1.0,ppb,P
47430,BX1,SO2,2021-07-30 06:00:00,0.7,ppb,P
47431,BX1,SO2,2021-07-30 07:00:00,1.2,ppb,P
47432,BX1,SO2,2021-07-30 08:00:00,1.5,ppb,P
47433,BX1,SO2,2021-07-30 09:00:00,1.5,ppb,P
47434,BX1,SO2,2021-07-30 10:00:00,1.6,ppb,P
47435,BX1,SO2,2021-07-30 11:00:00,1.6,ppb,P
47436,BX1,SO2,2021-07-30 12:00:00,1.6,ppb,P
47437,BX1,SO2,2021-07-30 13:00:00,1.6,ppb,P
47438,BX1,SO2,2021-07-30 14:00:00,1.5,ppb,P
47439,BX1,SO2,2021-07-30 15:00:00,1.4,ppb,P
47440,BX1,SO2,2021-07-30 16:00:00,1.4,ppb,P
47441,BX1,SO2,2021-07-30 17:00:00,1.2,ppb,P
47442,BX1,SO2,2021-07-30 18:00:00,1.1,ppb,P
47443,BX1,SO2,2021-07-30 19:00:00,1.0,ppb,P
47444,BX1,SO2,2021-07-30 20:00:00,0.9,ppb,P
47445,BX1,SO2,2021-07-30 21:00:00,0.8,ppb,P
47446,BX1,SO2,2021-07-30 22:00:00,0.9,ppb,P
47447,BX1,SO2,2021-07-30 23:00:00,0.9,ppb,P
47448,BX1,SO2,2021-07-31 00:00:00,0.7,ppb,P
47449,BX1,SO2,2021-07-31 01:00:00,0.7,ppb,P
47450,BX1,SO2,2021-07-31 02:00:00,0.8,ppb,P
47451,BX1,SO2,2021-07-31 03:00:00,0.8,ppb,P
47452,BX1,SO2,2021-07-31 04:00:00,0.7,ppb,P
47453,BX1,SO2,2021-07-31 05:00:00,0.8,ppb,P
47454,BX1,SO2,2021-07-31 06:00:00,0.9,ppb,P
47455,BX1,SO2,2021-07-31 07:00:00,0.9,ppb,P
47456,BX1,SO2,2021-07-31 08:00:00,0.9,ppb,P
47457,BX1,SO2,2021-07-31 09:00:00,0.8,ppb,P
47458,BX1,SO2,2021-07-31 10:00:00,0.8,ppb,P
47459,BX1,SO2,2021-07-31 11:00:00,0.8,ppb,P
47460,BX1,SO2,2021-07-31 12:00:00,0.8,ppb,P
47461,BX1,SO2,2021-07-31 13:00:00,0.7,ppb,P
47462,BX1,SO2,2021-07-31 14:00:00,0.7,ppb,P
47463,BX1,SO2,2021-07-31 15:00:00,0.7,ppb,P
47464,BX1,SO2,2021-07-31 16:00:00,0.6,ppb,P
47465,BX1,SO2,2021-07-31 17:00:00,0.8,ppb,P
47466,BX1,SO2,2021-07-31 18:00:00,0.8,ppb,P
47467,BX1,SO2,2021-07-31 19:00:00,0.9,ppb,P
47468,BX1,SO2,2021-07-31 20:00:00,0.8,ppb,P
47469,BX1,SO2,2021-07-31 21:00:00,0.7,ppb,P
47470,BX1,SO2,2021-07-31 22:00:00,0.7,ppb,P
47471,BX1,SO2,2021-07-31 23:00:00,0.7,ppb,P
47472,BX1,SO2,2021-01-08 00:00:00,0.8,ppb,P
47473,BX1,SO2,2021-01-08 01:00:00,0.8,ppb,P
47474,BX1,SO2,2021-01-08 02:00:00,0.7,ppb,P
47475,BX1,SO2,2021-01-08 03:00:00,0.8,ppb,P
47476,BX1,SO2,2021-01-08 04:00:00,0.8,ppb,P
47477,BX1,SO2,2021-01-08 05:00:00,0.8,ppb,P
47478,BX1,SO2,2021-01-08 06:00:00,0.7,ppb,P
47479,BX1,SO2,2021-01-08 07:00:00,0.8,ppb,P
47480,BX1,SO2,2021-01-08 08:00:00,0.8,ppb,P
47481,BX1,SO2,2021-01-08 09:00:00,0.9,ppb,P
47482,BX1,SO2,2021-01-08 10:00:00,0.8,ppb,P
47483,BX1,SO2,2021-01-08 11:00:00,0.7,ppb,P
47484,BX1,SO2,2021-01-08 12:00:00,0.7,ppb,P
47485,BX1,SO2,2021-01-08 13:00:00,0.7,ppb,P
47486,BX1,SO2,2021-01-08 14:00:00,0.8,ppb,P
47487,BX1,SO2,2021-01-08 15:00:00,0.7,ppb,P
47488,BX1,SO2,2021-01-08 16:00:00,0.7,ppb,P
47489,BX1,SO2,2021-01-08 17:00:00,0.5,ppb,P
47490,BX1,SO2,2021-01-08 18:00:00,0.5,ppb,P
47491,BX1,SO2,2021-01-08 19:00:00,0.5,ppb,P
47492,BX1,SO2,2021-01-08 20:00:00,0.4,ppb,P
47493,BX1,SO2,2021-01-08 21:00:00,0.7,ppb,P
47494,BX1,SO2,2021-01-08 22:00:00,0.5,ppb,P
47495,BX1,SO2,2021-01-08 23:00:00,0.5,ppb,P
47496,BX1,SO2,2021-02-08 00:00:00,0.4,ppb,P
47497,BX1,SO2,2021-02-08 01:00:00,0.2,ppb,P
47498,BX1,SO2,2021-02-08 02:00:00,0.3,ppb,P
